entity_id,trait_id,phenotype_value,phenotype_date,phenotype_year,phenotype_person,notes
20RITI21108,gsdplot,70.5,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21109,gsdplot,105.9,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21110,gsdplot,99.9,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21111,gsdplot,161.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21112,gsdplot,117.4,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21113,gsdplot,109.3,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21114,gsdplot,57.9,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21115,gsdplot,41.8,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21116,gsdplot,41.0,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21117,gsdplot,33.0,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21118,gsdplot,45.2,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21119,gsdplot,50.1,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21120,gsdplot,94.2,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21121,gsdplot,98.0,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21122,gsdplot,102.3,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21123,gsdplot,122.1,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21124,gsdplot,128.5,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21125,gsdplot,84.6,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21126,gsdplot,44.8,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21127,gsdplot,40.0,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21128,gsdplot,90.1,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21129,gsdplot,34.4,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21130,gsdplot,68.8,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21131,gsdplot,116.3,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21132,gsdplot,184.2,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21133,gsdplot,177.3,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21134,gsdplot,51.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21135,gsdplot,69.4,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21136,gsdplot,55.9,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21137,gsdplot,72.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21138,gsdplot,158.8,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21139,gsdplot,138.4,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21140,gsdplot,64.9,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21141,gsdplot,58.2,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21142,gsdplot,79.4,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21143,gsdplot,71.2,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21144,gsdplot,62.9,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21145,gsdplot,94.6,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21146,gsdplot,69.9,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21147,gsdplot,182.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21148,gsdplot,199.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21149,gsdplot,142.4,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21150,gsdplot,79.1,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21151,gsdplot,127.1,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21152,gsdplot,53.8,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21153,gsdplot,99.1,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21154,gsdplot,123.2,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21155,gsdplot,139.4,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21156,gsdplot,178.8,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21157,gsdplot,82.5,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21158,gsdplot,116.1,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21159,gsdplot,283.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21160,gsdplot,177.8,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21161,gsdplot,69.5,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21162,gsdplot,146.4,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21163,gsdplot,117.6,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21164,gsdplot,108.0,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21165,gsdplot,62.9,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21166,gsdplot,195.0,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21167,gsdplot,138.5,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21168,gsdplot,31.0,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21169,gsdplot,200.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21170,gsdplot,196.6,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21171,gsdplot,63.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21172,gsdplot,110.2,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21173,gsdplot,171.5,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21174,gsdplot,80.1,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21175,gsdplot,112.3,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21176,gsdplot,102.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21177,gsdplot,50.0,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21178,gsdplot,50.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21179,gsdplot,88.5,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21180,gsdplot,138.1,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21181,gsdplot,96.2,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21182,gsdplot,72.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21183,gsdplot,113.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21184,gsdplot,95.8,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21185,gsdplot,95.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21186,gsdplot,114.4,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21187,gsdplot,82.0,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21188,gsdplot,40.5,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21189,gsdplot,62.3,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21190,gsdplot,145.5,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21191,gsdplot,107.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21192,gsdplot,114.6,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21193,gsdplot,169.1,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21194,gsdplot,80.0,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21195,gsdplot,87.2,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21196,gsdplot,143.5,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21197,gsdplot,145.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21198,gsdplot,152.4,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21199,gsdplot,67.1,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21200,gsdplot,76.9,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21201,gsdplot,221.2,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21202,gsdplot,281.6,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21203,gsdplot,224.1,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21204,gsdplot,246.9,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21205,gsdplot,209.1,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21206,gsdplot,147.8,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21207,gsdplot,137.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21208,gsdplot,202.0,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21209,gsdplot,40.8,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21210,gsdplot,208.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21211,gsdplot,159.2,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21212,gsdplot,214.0,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21213,gsdplot,145.3,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21214,gsdplot,128.4,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21215,gsdplot,94.4,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21216,gsdplot,80.6,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21217,gsdplot,105.9,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21218,gsdplot,122.8,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21219,gsdplot,45.1,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21220,gsdplot,80.2,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21221,gsdplot,238.9,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21222,gsdplot,213.8,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21223,gsdplot,163.4,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21224,gsdplot,173.4,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21225,gsdplot,123.9,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21226,gsdplot,132.0,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21227,gsdplot,141.1,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21228,gsdplot,156.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21229,gsdplot,157.0,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21230,gsdplot,189.3,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21231,gsdplot,180.7,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21232,gsdplot,138.6,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21233,gsdplot,280.2,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21234,gsdplot,184.9,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21235,gsdplot,37.0,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21236,gsdplot,191.6,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21237,gsdplot,107.6,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21238,gsdplot,123.9,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21239,gsdplot,94.8,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21240,gsdplot,248.1,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21241,gsdplot,212.1,2022-08-17,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
